region,time,air_freight_loaded,air_freight_unloaded,air_passengers_arrived,air_passengers_departed,area,tourist_arrivals,hospital_stay,broadband_access,death_rate_all,death_rate_hiv,death_rate_influenza,death_rate_tb,death_rate_viralhepatitis,disposable_income,gdp_per_inhabitant,medical_doctors,nurses_midwives,Available beds in hospitals (HP.1),curative_care_beds,longterm_care_beds,other_beds,psychiatric_care_beds,rehabilitative_care_beds,internet_contact_authorities,length_electrified_railway,length_motorways,length_other_roads,length_large_railway,length_railway,maritime_freight_loaded,maritime_freight_unloaded,maritime_passengers_disembarked,maritime_passengers_embarked,median_age,lower_education,tertiary_education,higher_education,population_density,population_numbers,risk_of_poverty_or_social_exclusion
Puglia,2015,1.0,1.0,3085.0,3116.0,19541.0,2704717.0,7.2,68.0,967.37,0.71,1.13,0.42,6.46,12900.0,17700.0,14585.0,22613.0,11620.0,10259.0,165.0,0.0,240.0,1196.0,17.0,605.0,313.0,14734.0,421.0,840.0,10583.0,22608.0,869.0,738.0,43.8,51.6,13.3,35.1,212.8,4090105.0,47.8
Sardegna,2015,1.0,2.0,3792.0,3810.0,24100.0,1400968.0,7.1,74.0,992.35,1.69,1.63,0.78,5.96,14200.0,20400.0,7834.0,8998.0,5215.0,4804.0,199.0,0.0,108.0,212.0,24.0,,,13315.0,50.0,429.0,24504.0,26474.0,4174.0,4125.0,46.1,50.4,14.7,34.9,69.5,1663286.0,36.6
Sicilia,2015,3.0,5.0,7040.0,7086.0,25833.0,2521312.0,7.8,65.0,1040.65,0.45,0.67,0.28,5.35,12200.0,17100.0,21179.0,26055.0,13820.0,12004.0,308.0,0.0,550.0,1508.0,18.0,801.0,678.0,35880.0,180.0,1379.0,33323.0,33546.0,5734.0,5813.0,43.1,50.2,13.2,36.6,200.1,5092080.0,55.4
Sud,2015,5.0,7.0,7834.0,7932.0,73800.0,8940342.0,,69.0,999.6,0.71,0.98,0.29,6.36,12600.0,18200.0,,,,,,,,,18.0,2538.0,1471.0,66523.0,1512.0,3923.0,36216.0,53627.0,13814.0,13567.0,43.2,47.4,14.9,37.7,,14149806.0,44.3
Toscana,2015,7.0,2.0,3598.0,3603.0,22988.0,5705820.0,6.9,75.0,1202.37,1.17,1.68,0.69,5.2,18100.0,29400.0,15784.0,23732.0,11029.0,9838.0,307.0,0.0,381.0,884.0,27.0,973.0,463.0,18659.0,794.0,1476.0,14088.0,20962.0,4432.0,4489.0,47.1,37.6,19.3,43.1,165.4,3752654.0,18.6
Umbria,2015,0.0,0.0,137.0,143.0,8464.0,1685640.0,7.0,77.0,1185.37,0.56,2.02,0.34,4.59,16900.0,24100.0,3835.0,5998.0,2718.0,2377.0,34.0,0.0,35.0,307.0,24.0,355.0,59.0,6391.0,183.0,376.0,,,,,46.7,32.0,19.8,48.1,108.2,894762.0,28.5
Valle d'Aosta/Vallée d'Aoste,2015,,,,,3261.0,690458.0,8.0,76.0,1168.11,,3.13,,1.56,18700.0,34500.0,459.0,869.0,462.0,370.0,16.0,0.0,15.0,76.0,36.0,,114.0,767.0,,81.0,,,,,46.2,43.3,15.5,41.2,39.5,128298.0,17.9
Veneto,2015,29.0,19.0,6828.0,6850.0,18407.0,6043625.0,9.3,77.0,1001.49,0.98,0.98,0.63,2.84,18600.0,31100.0,16108.0,30771.0,16812.0,14098.0,869.0,0.0,937.0,1845.0,28.0,782.0,590.0,14464.0,612.0,1188.0,7776.0,19046.0,113.0,110.0,45.5,38.5,15.9,45.6,280.1,4927596.0,16.8
Abruzzo,2016,0.0,0.0,283.0,287.0,10833.0,1335718.0,7.8,78.0,1100.36,0.6,0.76,0.45,4.91,15000.0,24100.0,5600.0,8433.0,4140.0,,,,,,23.0,319.0,355.0,12533.0,123.0,525.0,137.0,992.0,,,46.2,36.5,17.0,46.5,124.5,1326513.0,31.5
Basilicata,2016,,,,,10073.0,613556.0,7.9,70.0,1076.34,0.17,0.52,1.05,8.92,13000.0,21500.0,2007.0,3484.0,1714.0,,,,,,21.0,211.0,30.0,7256.0,18.0,347.0,,,,,45.6,40.0,15.9,44.1,58.9,573694.0,40.0
Calabria,2016,1.0,1.0,1486.0,1527.0,15222.0,1318400.0,7.9,68.0,981.9,0.25,0.36,0.36,5.08,11900.0,16600.0,7565.0,9551.0,4382.0,,,,,,15.0,489.0,288.0,13903.0,279.0,852.0,16014.0,15619.0,2770.0,2799.0,44.0,46.7,15.1,38.2,133.4,1970521.0,46.7
Campania,2016,4.0,5.0,3352.0,3402.0,13670.0,3038713.0,7.1,70.0,910.82,0.46,0.55,0.19,5.58,12300.0,18000.0,22290.0,25476.0,15103.0,,,,,,16.0,854.0,444.0,13113.0,647.0,1095.0,9306.0,13794.0,9380.0,9347.0,42.0,48.0,15.2,36.8,436.5,5850850.0,49.9
Centro (IT),2016,115.0,78.0,27524.0,27588.0,58085.0,13704211.0,,79.0,1050.09,0.81,0.46,0.5,3.73,17800.0,30500.0,,,,,,,,,26.0,2713.0,1187.0,52628.0,2035.0,3458.0,22560.0,34670.0,5939.0,6243.0,46.1,33.3,21.6,45.1,,12067803.0,25.1
Emilia-Romagna,2016,25.0,14.0,4043.0,4044.0,22453.0,7544534.0,8.2,81.0,1110.06,1.12,0.63,0.61,4.36,20700.0,34400.0,18643.0,28785.0,16477.0,,,,,,24.0,1221.0,572.0,18745.0,798.0,1306.0,5113.0,22391.0,,,46.5,33.6,20.7,45.7,198.1,4448146.0,16.1
Friuli-Venezia Giulia,2016,0.0,0.0,362.0,362.0,7862.0,1124547.0,7.7,80.0,1147.89,0.57,0.41,0.9,3.03,19400.0,30000.0,4828.0,8278.0,4050.0,,,,,,30.0,388.0,210.0,4596.0,299.0,472.0,7422.0,47680.0,,,48.1,33.5,17.4,49.1,161.4,1221218.0,17.7
Isole,2016,3.0,7.0,11431.0,11531.0,49933.0,4018643.0,,71.0,979.87,0.68,0.48,0.34,5.04,12800.0,17900.0,,,,,,,,,18.0,801.0,681.0,48402.0,240.0,1808.0,55561.0,63199.0,9992.0,9677.0,44.3,50.3,13.6,36.1,,6732399.0,51.3
Italy,2016,595.0,416.0,81973.0,82201.0,302073.0,60180004.0,8.1,77.0,1014.26,0.71,0.52,0.46,4.5,17100.0,28000.0,239642.0,341949.0,192315.0,,,,,,24.0,12010.0,6943.0,249629.0,7634.0,16720.0,163302.0,290181.0,30979.0,30950.0,45.5,39.9,17.7,42.4,,60665550.0,30.0
Lazio,2016,105.0,72.0,23448.0,23488.0,17232.0,4297804.0,8.6,80.0,961.7,1.05,0.42,0.51,3.73,17700.0,32800.0,27007.0,30588.0,19722.0,,,,,,27.0,1114.0,498.0,19841.0,863.0,1217.0,3793.0,10448.0,795.0,1080.0,45.1,30.9,23.1,46.1,348.8,5888472.0,30.8
Liguria,2016,0.0,0.0,634.0,627.0,5416.0,2475343.0,9.1,76.0,1331.42,1.02,0.7,0.38,5.1,19000.0,30600.0,7067.0,10724.0,5251.0,,,,,,24.0,483.0,375.0,5376.0,335.0,500.0,28173.0,44953.0,1090.0,1072.0,50.0,36.2,19.6,44.2,294.2,1571053.0,23.9
Lombardia,2016,413.0,287.0,20094.0,20022.0,23864.0,7035647.0,8.4,82.0,942.33,0.9,0.46,0.43,4.62,21000.0,37300.0,36726.0,53834.0,35625.0,,,,,,29.0,1450.0,708.0,16046.0,849.0,1733.0,,,,,45.5,36.8,19.3,43.9,439.2,10008349.0,19.7
Marche,2016,4.0,2.0,237.0,240.0,9401.0,1974044.0,8.4,78.0,1118.63,0.39,0.78,0.39,3.18,17300.0,26400.0,5650.0,9282.0,4712.0,,,,,,23.0,268.0,168.0,8345.0,195.0,386.0,4115.0,5847.0,465.0,487.0,46.7,36.4,19.2,44.4,163.9,1543752.0,24.4
Molise,2016,,,,,4461.0,124699.0,8.4,73.0,1127.11,,0.96,0.32,7.71,13400.0,19800.0,1224.0,2198.0,1102.0,,,,,,21.0,60.0,36.0,3762.0,23.0,265.0,,,,,46.8,41.0,18.4,40.7,71.2,312027.0,37.0
Nord-Est,2016,59.0,36.0,11905.0,11916.0,62327.0,19871252.0,,80.0,1033.58,0.81,0.57,0.58,3.42,19700.0,33400.0,,,,,,,,,27.0,2680.0,1582.0,43382.0,1902.0,3322.0,19028.0,90472.0,121.0,164.0,46.2,35.1,18.1,46.7,,11643601.0,17.1
Nord-Ovest,2016,413.0,289.0,22700.0,22615.0,57928.0,13270703.0,,81.0,1038.71,0.81,0.52,0.48,4.49,20300.0,34500.0,,,,,,,,,28.0,3278.0,2027.0,39915.0,1946.0,4211.0,28173.0,44953.0,1090.0,1072.0,46.5,37.4,18.7,43.9,,16110977.0,21.0
Piemonte,2016,0.0,1.0,1972.0,1967.0,25387.0,3012616.0,9.0,78.0,1152.47,0.57,0.61,0.64,4.09,19200.0,29600.0,15801.0,25556.0,15709.0,,,,,,28.0,1345.0,830.0,17725.0,762.0,1897.0,,,,,47.5,39.1,17.0,43.9,176.9,4404246.0,22.9
Provincia Autonoma di Bolzano/Bozen,2016,,,,,7398.0,2436295.0,8.1,76.0,809.26,,1.72,0.19,0.96,22900.0,44300.0,1618.0,3899.0,1986.0,,,,,,30.0,289.0,212.0,5441.0,193.0,356.0,,,,,43.1,32.8,16.5,50.7,70.9,520891.0,9.6
Provincia Autonoma di Trento,2016,,,,,6207.0,2435225.0,9.8,82.0,914.72,0.19,0.19,1.11,2.6,19400.0,36500.0,1792.0,4031.0,1870.0,,,,,,35.0,,,,,,,,,,44.9,30.8,18.7,50.5,87.7,538223.0,23.5
Puglia,2016,1.0,1.0,3292.0,3336.0,19541.0,2884109.0,7.2,70.0,916.66,0.42,0.57,0.47,6.12,13100.0,18100.0,14961.0,22096.0,11494.0,,,,,,17.0,605.0,313.0,14735.0,421.0,840.0,12484.0,22808.0,641.0,584.0,44.2,51.1,13.3,35.6,212.1,4077166.0,42.2
Sardegna,2016,1.0,2.0,3767.0,3801.0,24100.0,1554087.0,7.2,79.0,966.94,1.09,0.91,0.72,5.56,14000.0,20200.0,8001.0,8907.0,5161.0,,,,,,25.0,,,12946.0,50.0,429.0,24380.0,25840.0,4295.0,3992.0,46.6,50.3,15.0,34.6,69.3,1658138.0,38.0
Sicilia,2016,2.0,5.0,7664.0,7729.0,25833.0,2464556.0,8.0,69.0,984.1,0.55,0.34,0.22,4.88,12400.0,17100.0,21630.0,25703.0,13623.0,,,,,,16.0,801.0,681.0,35456.0,190.0,1379.0,31180.0,37359.0,5698.0,5686.0,43.5,50.3,13.1,36.6,199.4,5074261.0,55.6
Sud,2016,5.0,7.0,8413.0,8551.0,73800.0,9315195.0,,71.0,951.74,0.41,0.55,0.35,5.78,12700.0,18600.0,,,,,,,,,17.0,2538.0,1466.0,65302.0,1511.0,3924.0,37940.0,53213.0,12792.0,12730.0,43.6,47.1,14.9,38.0,,14110771.0,44.8
Toscana,2016,6.0,4.0,3732.0,3748.0,22988.0,5772358.0,7.0,79.0,1135.81,0.75,0.29,0.48,4.11,18400.0,30000.0,16186.0,23752.0,10871.0,,,,,,28.0,976.0,462.0,18414.0,794.0,1479.0,14652.0,18375.0,4679.0,4676.0,47.4,36.3,20.3,43.4,165.2,3744398.0,16.9
Umbria,2016,0.0,0.0,107.0,112.0,8464.0,1660005.0,7.2,79.0,1156.12,0.22,0.79,0.67,3.03,17100.0,24400.0,3938.0,5909.0,2708.0,,,,,,23.0,355.0,59.0,6388.0,183.0,376.0,,,,,47.1,32.1,20.7,47.2,107.9,891181.0,23.5
Valle d'Aosta/Vallée d'Aoste,2016,,,,,3261.0,747097.0,7.9,75.0,1083.35,,,,0.79,18900.0,36200.0,475.0,861.0,457.0,,,,,,35.0,,114.0,768.0,,81.0,,,,,46.7,41.8,15.8,42.4,39.2,127329.0,20.5
Veneto,2016,34.0,22.0,7500.0,7509.0,18407.0,6330651.0,9.0,80.0,972.81,0.73,0.47,0.47,3.01,18700.0,31700.0,16633.0,30602.0,16158.0,,,,,,29.0,782.0,588.0,14600.0,612.0,1188.0,6493.0,20402.0,121.0,164.0,45.9,37.6,16.2,46.2,279.5,4915123.0,17.9
Abruzzo,2017,0.0,0.0,329.0,336.0,10833.0,1359063.0,7.9,81.0,,,,,,15300.0,24800.0,5647.0,,4004.0,,,,,,25.0,319.0,355.0,13098.0,123.0,524.0,124.0,863.0,,,46.6,35.2,18.3,46.5,122.0,1322247.0,34.8
Basilicata,2017,,,,,10073.0,668064.0,8.0,73.0,,,,,,13100.0,21800.0,2008.0,,1681.0,,,,,,21.0,211.0,30.0,6355.0,18.0,347.0,,,,,46.1,39.5,16.5,44.0,56.8,570365.0,36.2
Calabria,2017,0.0,1.0,1460.0,1492.0,15222.0,1482719.0,7.8,69.0,,,,,,12000.0,17000.0,7612.0,,4901.0,,,,,,16.0,489.0,288.0,13909.0,279.0,851.0,14776.0,14038.0,4226.0,4376.0,44.4,45.6,15.1,39.3,129.2,1965128.0,46.3
Campania,2017,4.0,5.0,4249.0,4304.0,13670.0,3126038.0,7.2,76.0,,,,,,12500.0,18500.0,22451.0,,15008.0,,,,,,17.0,854.0,444.0,13111.0,647.0,1095.0,9565.0,13899.0,9981.0,9944.0,42.5,47.2,15.5,37.2,427.8,5839084.0,46.3
Centro (IT),2017,130.0,89.0,27627.0,27660.0,58085.0,13614937.0,,81.0,,,,,,18200.0,31100.0,,,,,,,,,26.0,2713.0,1187.0,53236.0,2035.0,3457.0,22124.0,34472.0,5677.0,5722.0,46.5,32.6,22.8,44.6,,12067524.0,25.3
Emilia-Romagna,2017,26.0,16.0,4343.0,4335.0,22453.0,8069962.0,7.7,83.0,,,,,,21300.0,35400.0,18796.0,,16811.0,,,,,,30.0,1229.0,572.0,17647.0,804.0,1314.0,5773.0,23393.0,,,46.9,33.0,21.2,45.8,201.5,4448841.0,17.2
Friuli-Venezia Giulia,2017,0.0,0.0,392.0,386.0,7862.0,1165417.0,7.7,80.0,,,,,,19700.0,30700.0,4903.0,,3958.0,,,,,,31.0,388.0,210.0,4714.0,299.0,466.0,8030.0,53254.0,,,48.5,32.4,19.9,47.7,160.7,1217872.0,17.2
Isole,2017,3.0,7.0,12533.0,12632.0,49933.0,4291871.0,,75.0,,,,,,13100.0,18300.0,,,,,,,,,20.0,791.0,681.0,46297.0,253.0,1796.0,56805.0,63517.0,10940.0,10937.0,44.8,49.9,14.3,35.8,,6709776.0,48.7
Italy,2017,641.0,457.0,87317.0,87478.0,302073.0,62672370.0,8.1,79.0,,,,,,17500.0,28700.0,241512.0,,192548.0,,,,,,25.0,12005.0,6943.0,246775.0,7681.0,16706.0,167368.0,298471.0,34249.0,34295.0,45.9,39.1,18.7,42.2,,60589444.0,28.9
Lazio,2017,121.0,82.0,23347.0,23345.0,17232.0,4255704.0,8.6,81.0,,,,,,18100.0,33300.0,27082.0,,20603.0,,,,,,25.0,1114.0,498.0,19371.0,863.0,1217.0,3793.0,9895.0,970.0,928.0,45.5,30.3,24.9,44.8,347.7,5898124.0,28.9
Liguria,2017,0.0,0.0,624.0,617.0,5416.0,2597125.0,8.6,81.0,,,,,,19600.0,31400.0,7072.0,,5241.0,,,,,,27.0,479.0,375.0,5619.0,335.0,495.0,31376.0,47374.0,1119.0,1129.0,50.3,35.0,19.6,45.4,288.7,1565307.0,23.0
Lombardia,2017,442.0,315.0,21982.0,21897.0,23864.0,7364467.0,8.4,83.0,,,,,,21400.0,38200.0,37056.0,,35393.0,,,,,,29.0,1453.0,708.0,15992.0,857.0,1736.0,,,,,45.9,35.9,20.4,43.6,435.1,10019166.0,19.7
Marche,2017,4.0,3.0,238.0,239.0,9401.0,1776762.0,8.3,82.0,,,,,,17800.0,27100.0,5724.0,,4733.0,,,,,,25.0,268.0,168.0,8702.0,195.0,385.0,4190.0,5730.0,512.0,521.0,47.1,35.5,20.7,43.8,163.6,1538055.0,24.9
Molise,2017,,,,,4461.0,118594.0,8.1,75.0,,,,,,13600.0,20400.0,1246.0,,1029.0,,,,,,20.0,60.0,36.0,3878.0,23.0,265.0,,,106.0,106.0,47.2,40.0,19.7,40.2,69.6,310449.0,38.3
Nord-Est,2017,60.0,39.0,12942.0,12943.0,62327.0,21060160.0,,82.0,,,,,,20300.0,34300.0,,,,,,,,,30.0,2688.0,1582.0,42284.0,1909.0,3324.0,19958.0,96790.0,,,46.6,34.0,19.4,46.5,,11637102.0,16.1
Nord-Ovest,2017,442.0,316.0,24705.0,24601.0,57928.0,13948973.0,,82.0,,,,,,20800.0,35500.0,,,,,,,,,28.0,3275.0,2027.0,39779.0,1953.0,4207.0,31376.0,47374.0,1119.0,1129.0,46.9,36.6,19.7,43.6,,16103882.0,20.7
Piemonte,2017,0.0,0.0,2099.0,2087.0,25387.0,3211097.0,9.1,80.0,,,,,,19700.0,30700.0,15917.0,,15264.0,,,,,,27.0,1343.0,830.0,17399.0,760.0,1895.0,,,,,47.9,38.7,18.1,43.2,174.3,4392526.0,22.0
Provincia Autonoma di Bolzano/Bozen,2017,,,,,7398.0,2557470.0,8.1,80.0,,,,,,23500.0,45800.0,1691.0,,1938.0,,,,,,26.0,289.0,212.0,5557.0,194.0,356.0,,,,,43.4,32.2,16.8,51.0,71.4,524256.0,8.5
Provincia Autonoma di Trento,2017,,,,,6207.0,2606696.0,9.8,82.0,,,,,,19700.0,37300.0,1816.0,,1970.0,,,,,,31.0,,,,,,,,,,45.4,28.9,20.8,50.3,87.6,538604.0,19.3
Puglia,2017,1.0,1.0,3473.0,3511.0,19541.0,3001946.0,7.4,74.0,,,,,,13300.0,18500.0,15133.0,,11488.0,,,,,,16.0,605.0,313.0,14828.0,441.0,840.0,12606.0,22541.0,840.0,817.0,44.7,50.7,14.0,35.3,210.2,4063888.0,38.2
Sardegna,2017,1.0,2.0,4140.0,4173.0,24100.0,1603118.0,7.3,79.0,,,,,,14300.0,20600.0,8010.0,,4972.0,,,,,,24.0,,,10703.0,50.0,427.0,21637.0,25253.0,4245.0,4246.0,47.2,49.5,16.2,34.3,69.3,1653135.0,38.1
Sicilia,2017,2.0,5.0,8392.0,8459.0,25833.0,2688753.0,8.2,74.0,,,,,,12600.0,17500.0,21699.0,,13712.0,,,,,,18.0,791.0,681.0,35594.0,203.0,1369.0,35168.0,38265.0,6696.0,6691.0,44.0,50.1,13.6,36.3,196.2,5056641.0,52.1
Sud,2017,5.0,7.0,9510.0,9643.0,73800.0,9756424.0,,75.0,,,,,,13000.0,19000.0,,,,,,,,,17.0,2538.0,1466.0,65179.0,1531.0,3922.0,37070.0,51341.0,15152.0,15243.0,44.0,46.4,15.4,38.2,,14071161.0,42.3
Toscana,2017,6.0,4.0,3921.0,3950.0,22988.0,6116609.0,7.0,80.0,,,,,,18800.0,30600.0,16399.0,,10551.0,,,,,,29.0,976.0,462.0,18629.0,794.0,1479.0,14141.0,18847.0,4195.0,4273.0,47.8,35.2,20.7,44.0,164.0,3742437.0,20.8
Umbria,2017,0.0,0.0,121.0,126.0,8464.0,1465862.0,7.4,79.0,,,,,,17400.0,25100.0,3961.0,,2656.0,,,,,,23.0,355.0,59.0,6534.0,183.0,376.0,,,,,47.5,32.0,21.2,46.7,106.8,888908.0,20.7
Valle d'Aosta/Vallée d'Aoste,2017,,,,,3261.0,776284.0,8.2,74.0,,,,,,19400.0,37700.0,468.0,,456.0,,,,,,28.0,,114.0,769.0,,81.0,,,,,47.1,40.3,18.0,41.7,39.0,126883.0,19.9
Veneto,2017,34.0,23.0,8207.0,8222.0,18407.0,6660616.0,8.7,81.0,,,,,,19200.0,32500.0,16821.0,,16179.0,,,,,,30.0,782.0,588.0,14366.0,612.0,1188.0,6156.0,20143.0,,,46.4,36.1,17.9,46.0,282.8,4907529.0,15.4
Abruzzo,2018,0.0,0.0,324.0,332.0,10833.0,1441899.0,,82.0,,,,,,,25800.0,5637.0,,,,,,,,21.0,319.0,355.0,,123.0,524.0,152.0,1062.0,,,47.0,33.4,19.3,47.3,121.5,1315196.0,30.1
Basilicata,2018,,,,,10073.0,749956.0,,78.0,,,,,,,22200.0,1991.0,,,,,,,,23.0,211.0,30.0,,18.0,347.0,,,,,46.5,38.5,15.9,45.5,56.4,567118.0,39.2
Calabria,2018,0.0,1.0,1597.0,1629.0,15222.0,1486385.0,,73.0,,,,,,,17000.0,7533.0,,,,,,,,19.0,488.0,288.0,,279.0,851.0,16489.0,16467.0,4638.0,4697.0,44.8,45.9,15.1,39.0,128.6,1956687.0,44.5
Campania,2018,4.0,6.0,4923.0,4980.0,13670.0,3354019.0,,77.0,,,,,,,18600.0,22433.0,,,,,,,,17.0,854.0,444.0,,647.0,1094.0,9570.0,13420.0,11754.0,11751.0,42.9,47.0,15.5,37.5,426.4,5826860.0,53.6
Centro (IT),2018,141.0,101.0,28768.0,28764.0,58085.0,14501842.0,,85.0,,,,,,,31700.0,,,,,,,,,27.0,2713.0,1187.0,,2041.0,3458.0,24760.0,38810.0,6443.0,6618.0,46.9,32.3,23.3,44.3,,12050054.0,23.1
Emilia-Romagna,2018,24.0,16.0,4464.0,4480.0,22453.0,8355467.0,,88.0,,,,,,,36200.0,18716.0,,,,,,,,29.0,1229.0,567.0,,804.0,1314.0,5719.0,25505.0,,,47.2,31.9,22.0,46.1,201.7,4452629.0,14.2
Friuli-Venezia Giulia,2018,0.0,0.0,383.0,386.0,7862.0,1237869.0,,82.0,,,,,,,31300.0,4922.0,,,,,,,,28.0,382.0,244.0,,299.0,466.0,13368.0,50318.0,,,48.9,31.4,21.1,47.6,160.5,1215538.0,13.6
Isole,2018,3.0,7.0,13172.0,13311.0,49933.0,4315716.0,,77.0,,,,,,,18600.0,,,,,,,,,19.0,791.0,681.0,,273.0,1796.0,62953.0,63600.0,12632.0,12518.0,45.3,48.6,14.5,36.9,,6675165.0,47.5
Italy,2018,625.0,462.0,92342.0,92505.0,302073.0,64905730.0,,83.0,,,,,,,29200.0,241136.0,,,,,,,,24.0,12018.0,6943.0,,7721.0,16710.0,185389.0,305446.0,39683.0,39658.0,46.3,38.3,19.3,42.4,,60483972.0,27.3
Lazio,2018,130.0,94.0,24368.0,24339.0,17232.0,4606265.0,,85.0,,,,,,,33600.0,27054.0,,,,,,,,27.0,1114.0,498.0,,863.0,1217.0,4396.0,11807.0,1265.0,1272.0,45.9,30.1,25.6,44.4,347.2,5896693.0,27.5
Liguria,2018,0.0,0.0,731.0,729.0,5416.0,2550375.0,,85.0,,,,,,,32100.0,7011.0,,,,,,,,25.0,477.0,370.0,,334.0,495.0,31879.0,49186.0,1292.0,1326.0,50.6,32.8,22.0,45.2,287.3,1556981.0,18.8
Lombardia,2018,417.0,306.0,23215.0,23081.0,23864.0,7661191.0,,86.0,,,,,,,38600.0,37033.0,,,,,,,,28.0,1457.0,703.0,,859.0,1740.0,,,,,46.2,35.0,21.2,43.8,436.0,10036258.0,15.7
Marche,2018,4.0,3.0,221.0,226.0,9401.0,1872348.0,,87.0,,,,,,,28300.0,5766.0,,,,,,,,23.0,267.0,168.0,,201.0,386.0,4539.0,6272.0,533.0,552.0,47.5,35.1,20.5,44.4,162.9,1531753.0,17.6
Molise,2018,,,,,4461.0,127283.0,,72.0,,,,,,,20900.0,1254.0,,,,,,,,19.0,60.0,36.0,,23.0,265.0,,,,,47.6,37.8,19.7,42.6,69.1,308493.0,27.1
Nord-Est,2018,59.0,39.0,13795.0,13828.0,62327.0,21702276.0,,86.0,,,,,,,35000.0,,,,,,,,,28.0,2682.0,1601.0,,1908.0,3324.0,26165.0,96968.0,,,47.0,33.2,20.3,46.5,,11640852.0,14.6
Nord-Ovest,2018,418.0,306.0,26005.0,25858.0,57928.0,14202929.0,,85.0,,,,,,,36100.0,,,,,,,,,27.0,3277.0,2008.0,,1953.0,4211.0,31879.0,49186.0,1292.0,1326.0,47.2,35.4,20.8,43.9,,16095306.0,16.8
Piemonte,2018,0.0,0.0,2059.0,2048.0,25387.0,3235861.0,,84.0,,,,,,,31500.0,16006.0,,,,,,,,25.0,1343.0,825.0,,760.0,1895.0,,,,,48.3,37.1,19.3,43.5,173.6,4375865.0,18.7
Provincia Autonoma di Bolzano/Bozen,2018,,,,,7398.0,2576564.0,,84.0,,,,,,,47100.0,1711.0,,,,,,,,29.0,289.0,207.0,,194.0,356.0,,,,,43.7,30.9,17.8,51.3,71.8,527750.0,12.9
Provincia Autonoma di Trento,2018,,,,,6207.0,2705981.0,,88.0,,,,,,,38000.0,1796.0,,,,,,,,30.0,,,,,,,,,,45.7,29.7,21.3,49.0,87.8,539898.0,20.6
Puglia,2018,0.0,1.0,3757.0,3802.0,19541.0,3023423.0,,77.0,,,,,,,19000.0,15127.0,,,,,,,,17.0,605.0,313.0,,441.0,840.0,13395.0,21623.0,972.0,954.0,45.2,49.8,14.8,35.4,209.3,4048242.0,35.7
Sardegna,2018,1.0,3.0,4353.0,4397.0,24100.0,1629624.0,,86.0,,,,,,,21200.0,7887.0,,,,,,,,25.0,,,,50.0,427.0,23618.0,25776.0,4649.0,4577.0,47.7,48.5,16.1,35.5,69.1,1648176.0,35.0
Sicilia,2018,2.0,4.0,8819.0,8914.0,25833.0,2686092.0,,74.0,,,,,,,17800.0,21591.0,,,,,,,,17.0,791.0,681.0,,223.0,1369.0,39336.0,37824.0,7983.0,7940.0,44.4,48.6,14.0,37.4,195.1,5026989.0,51.6
Sud,2018,5.0,8.0,10601.0,10743.0,73800.0,10182965.0,,77.0,,,,,,,19400.0,,,,,,,,,18.0,2537.0,1466.0,,1532.0,3921.0,39606.0,52573.0,17364.0,17403.0,44.5,45.8,15.7,38.5,,14022596.0,43.8
Toscana,2018,7.0,4.0,4069.0,4087.0,22988.0,6321753.0,,86.0,,,,,,,31500.0,16434.0,,,,,,,,28.0,976.0,462.0,,794.0,1479.0,15825.0,20731.0,4646.0,4794.0,48.1,35.1,21.4,43.5,163.7,3736968.0,19.3
Umbria,2018,0.0,0.0,110.0,112.0,8464.0,1701476.0,,83.0,,,,,,,25400.0,3955.0,,,,,,,,26.0,355.0,59.0,,183.0,376.0,,,,,47.9,31.6,20.7,47.7,106.3,884640.0,19.2
Valle d'Aosta/Vallée d'Aoste,2018,,,,,3261.0,755502.0,,80.0,,,,,,,38900.0,447.0,,,,,,,,29.0,,110.0,,,81.0,,,,,47.6,38.9,18.8,42.3,38.8,126202.0,14.6
Veneto,2018,35.0,23.0,8947.0,8962.0,18407.0,6826396.0,,86.0,,,,,,,33200.0,16833.0,,,,,,,,28.0,782.0,583.0,,612.0,1188.0,7078.0,21146.0,,,46.8,35.4,18.8,45.8,282.8,4905037.0,14.7
Abruzzo,2019,,,,,10833.0,,,84.0,,,,,,,,,,,,,,,,23.0,,,,,,,,,,47.4,,,,,1311580.0,
Basilicata,2019,,,,,10073.0,,,78.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,47.0,,,,,562869.0,
Calabria,2019,,,,,15222.0,,,77.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,45.2,,,,,1947131.0,
Campania,2019,,,,,13670.0,,,79.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,43.4,,,,,5801692.0,
Centro (IT),2019,,,,,58085.0,,,86.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,,47.3,,,,,12016009.0,
Emilia-Romagna,2019,,,,,22453.0,,,88.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,,47.5,,,,,4459477.0,
Friuli-Venezia Giulia,2019,,,,,7862.0,,,87.0,,,,,,,,,,,,,,,,27.0,,,,,,,,,,49.2,,,,,1215220.0,
Isole,2019,,,,,49933.0,,,78.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,45.8,,,,,6639482.0,
Italy,2019,,,,,302073.0,,,84.0,,,,,,,,,,,,,,,,23.0,,,,,,,,,,46.7,,,,,60359544.0,
Lazio,2019,,,,,17232.0,,,87.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,,46.3,,,,,5879082.0,
