Date,Code,Confirmed,Deaths,ICU,incidenceRate,populationBaseline,Recovered,susceptiblePopulation,susceptibleRate,Tested,TestedPositive,totalPopulation,region,populationDensity,airPassengersArrived,airPassengersDeparted,touristArrivals,broadbandAccess,deathRateDiabetes,deathRateInfluenza,deathRateChd,deathRateCancer,deathRatePneumonia,availableBeds,maritimePassengersDisembarked,maritimePassengersEmbarked,riskOfPovertyOrSocialExclusion,railTravelers
2020-04-12,LAZ,122,6,201,2.078201044075476e-5,5869007.481665599,749,5865895.87604404,0.9992222077076026,68954,4845,5870461.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,57014.95758904109
2020-04-12,LIG,118,15,144,7.62426099896606e-5,1547982.7907435119,1412,1542945.982981855,0.9969341425050768,21983,5494,1547690.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,18058.566164383563
2020-04-12,LOM,1460,110,1176,1.4548093480725997e-4,10043333.989192598,17166,9987248.258827126,0.9951741183879107,205832,59052,10035679.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,67647.1644109589
2020-04-12,MAR,92,11,114,6.043062167319938e-5,1522657.263594481,1489,1517803.9760116576,0.9969764983525898,21057,5303,1522406.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,4072.072219178083
2020-04-12,MOL,11,1,4,3.604567222059689e-5,305093.28829300165,40,304926.3967129479,0.9992069952111469,2471,257,305168.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,877.7906849315066
2020-04-12,PIE,652,96,381,1.4993689019583651e-4,4348940.77122464,2426,4333565.218298283,0.9965663992216043,66555,16660,4348496.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,20831.778904109586
2020-04-12,PUG,85,7,71,2.1128108455194232e-5,4022148.730197541,277,4020347.660187401,0.9993216634355974,30973,2989,4023076.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,5463.292273972603
2020-04-12,SAR,22,0,26,1.3437643808264569e-5,1636781.3624425696,137,1636151.7810821356,0.9993647659290639,10663,1113,1637191.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2134.101863013698
2020-04-12,SIC,52,9,53,1.0415343353373876e-5,4991323.081819999,223,4990381.254650421,0.9995487352197087,36098,2416,4992634.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,3548.320630136986
2020-04-12,TN,83,9,61,1.5369308721710856e-4,540170.7631079634,678,537277.3009799281,0.9948892419190456,17797,3053,540037.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,1405.8558356164385
2020-04-12,TOS,277,28,238,7.438529163251028e-5,3723249.8088862803,578,3717114.4599445574,0.9981900474165952,78640,7235,3723854.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,33531.97191780822
2020-04-12,UMB,10,0,39,1.135445454836832e-5,880503.5605799141,580,879444.6147589,0.9985613906087217,18672,1319,880711.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4218.38312328767
2020-04-12,VDA,19,5,16,1.5154450861995053e-4,125450.65610430152,221,124566.70759260548,0.9935473943434979,3510,921,125375.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,1174.6709589041097
2020-04-12,VEN,309,25,249,6.308648905194682e-5,4897447.22559731,2492,4884816.672465217,0.9973007557548357,198442,14077,4898037.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,18383.73945205479
2020-04-13,ABR,53,12,54,4.047361285436478e-5,1309327.0788438844,211,1307506.1565284922,0.9984810940383523,20667,2213,1309495.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.1306849315065
2020-04-13,BAS,4,0,12,7.116774004471164e-6,561902.1512540439,31,561751.4127205629,0.9994644627561635,4545,319,562052.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,488.37446575342466
2020-04-13,BZ,51,7,41,9.618787183778163e-5,530265.5873725865,400,528275.3752775213,0.996346746906867,24157,2149,530212.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,2932.725753424658
2020-04-13,CAL,5,1,12,2.57161901152381e-6,1943786.3831076806,70,1943440.4494811445,0.9995576815300179,18596,928,1944300.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,2035.823835616438
2020-04-13,CAM,66,6,80,1.1392642338151658e-5,5791726.344341891,360,5789790.675428187,0.9994093087563461,36770,3670,5793212.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.47723287671
2020-04-13,EMR,342,51,331,7.684469424216903e-5,4451816.887709092,4007,4432709.983224974,0.9959948635237816,99047,20440,4450534.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,15360.197260273973
2020-04-13,FVG,51,7,30,4.2034334182275776e-5,1213132.5978992255,973,1211013.8701692268,0.998120818001263,30941,2482,1213293.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,3578.5689315068503
2020-04-13,LAZ,123,5,200,2.0952372634221062e-5,5868983.41034757,764,5865772.87604404,0.99920210639497,72746,4968,5870456.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,57014.95758904109
2020-04-13,LIG,102,11,138,6.590509738549474e-5,1547976.441801859,1471,1542843.982981855,0.9968753230298406,23129,5596,1547679.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,18058.566164383563
2020-04-13,LOM,1262,280,1143,1.2575483719693027e-4,10043292.797170388,17478,9985986.258827126,0.9950761301343805,211092,60314,10035399.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,67647.1644109589
2020-04-13,MAR,78,13,108,5.123509500762943e-5,1522651.018523682,1588,1517725.9760116576,0.9969337766218511,28379,5381,1522393.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,4072.072219178083
2020-04-13,MOL,0,0,4,0,305092.0369745131,40,304926.3967129479,0.9992069952111469,2522,257,305168.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,877.7906849315066
2020-04-13,PIE,474,97,379,1.0900563085500156e-4,4348922.934352439,2543,4333091.218298283,0.9964796240566912,69170,17134,4348399.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,20831.778904109586
2020-04-13,PUG,76,7,71,1.8891047488464268e-5,4022132.233639724,286,4020271.660187401,0.9993045111727273,31922,3065,4023069.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,5463.292273972603
2020-04-13,SAR,15,2,27,9.162041061657146e-6,1636774.6492998714,139,1636136.7810821356,0.9993568247174717,11010,1128,1637189.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2134.101863013698
2020-04-13,SIC,42,8,51,8.412406188201804e-6,4991302.610262301,237,4990339.254650421,0.9995419244535139,37311,2458,4992626.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,3548.320630136986
2020-04-13,TN,73,7,56,1.3517759997454896e-4,540168.5476358806,746,537204.3009799281,0.9947669603078346,18586,3126,540030.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,1405.8558356164385
2020-04-13,TOS,155,23,225,4.1623795724178054e-5,3723234.538241195,615,3716959.4599445574,0.9981545888760223,80889,7390,3723831.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,33531.97191780822
2020-04-13,UMB,1,0,38,1.135445454836832e-6,880499.9492569946,643,879443.6147589,0.9985602551632669,18740,1320,880711.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4218.38312328767
2020-04-13,VDA,6,3,15,4.785730575028182e-5,125450.1415773309,230,124560.70759260548,0.9935233112884618,3614,927,125372.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,1174.6709589041097
2020-04-13,VEN,174,26,245,3.552461930177967e-5,4897427.1390647795,2603,4884642.672465217,0.9972705250836466,203077,14251,4898011.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,18383.73945205479
2020-04-14,ABR,32,8,52,2.4437047618575658e-5,1309321.7087317116,213,1307474.1565284922,0.9984627569732439,20935,2245,1309487.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.1306849315065
2020-04-14,BAS,0,1,12,0,561899.8466522136,35,561751.4127205629,0.9994662410000041,4759,319,562051.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,488.37446575342466
2020-04-14,BZ,35,2,39,6.601153359490634e-5,530263.4125258797,406,528240.3752775213,0.9962844936805153,24457,2184,530210.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,2932.725753424658
2020-04-14,CAL,28,1,12,1.4401073871348405e-5,1943778.4108056591,72,1943412.4494811445,0.9995437945527184,19014,956,1944299.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,2035.823835616438
2020-04-14,CAM,99,12,82,1.7088998905200658e-5,5791702.589986966,415,5789691.675428187,0.9993942899276934,38094,3769,5793200.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.47723287671
2020-04-14,EMR,312,90,328,7.010534927990775e-5,4451798.6288977945,4269,4432397.983224974,0.9959448998767484,101896,20752,4450444.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,15360.197260273973
2020-04-14,FVG,38,4,28,3.13198032344075e-5,1213127.6223218953,1415,1210975.8701692268,0.9980927888240942,31764,2520,1213289.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,3578.5689315068503
2020-04-14,LAZ,143,16,199,2.4359328885084444e-5,5868959.339128267,789,5865629.87604404,0.9991804704107263,74650,5111,5870440.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,57014.95758904109
2020-04-14,LIG,212,33,133,1.3698214278267716e-4,1547970.092886246,1549,1542631.982981855,0.9967595969525702,24446,5808,1547646.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,18058.566164383563
2020-04-14,LOM,1012,241,1122,1.0084544497440532e-4,10043251.605317123,17821,9984974.258827126,0.9949991820053403,214870,61326,10035158.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,67647.1644109589
2020-04-14,MAR,45,15,106,2.9558999900203174e-5,1522644.7734784966,1603,1517680.9760116576,0.9969140404104188,29160,5426,1522378.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,4072.072219178083
2020-04-14,MOL,0,0,4,0,305090.78566115675,42,304926.3967129479,0.9992069952111469,2522,257,305168.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,877.7906849315066
2020-04-14,PIE,556,101,367,1.278661149918995e-4,4348905.097553395,2708,4332535.218298283,0.9963749036499688,71678,17690,4348298.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,20831.778904109586
2020-04-14,PUG,53,11,62,1.3174055979967037e-5,4022115.737149567,288,4020218.660187401,0.9992940694531489,33071,3118,4023058.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,5463.292273972603
2020-04-14,SAR,10,5,24,6.10804602849427e-6,1636767.9361847069,158,1636126.7810821356,0.9993537687301853,11893,1138,1637184.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2134.101863013698
2020-04-14,SIC,43,4,53,8.612708473978234e-6,4991282.138788565,255,4990296.254650421,0.9995341125602215,37877,2501,4992622.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,3548.320630136986
2020-04-14,TN,15,10,54,2.777673352794478e-5,540166.3321728845,749,537189.3009799281,0.9947576044921592,18774,3141,540020.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,1405.8558356164385
2020-04-14,TOS,137,20,225,3.679026220141654e-5,3723219.267658741,637,3716822.4599445574,0.998123159543608,82269,7527,3723811.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,33531.97191780822
2020-04-14,UMB,1,1,37,1.1354467440746769e-6,880496.3379488868,646,879442.6147589,0.9985602535285133,18956,1321,880710.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4218.38312328767
2020-04-14,VDA,20,3,14,1.5952816979513824e-4,125449.62705247056,270,124540.70759260548,0.9933875573619915,3726,947,125369.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,1174.6709589041097
2020-04-14,VEN,181,24,233,3.695395172542369e-5,4897407.052614633,2790,4884461.672465217,0.9972384577290714,208878,14432,4897987.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,18383.73945205479
2020-04-15,ABR,29,8,44,2.214620970132945e-5,1309316.338641564,224,1307445.1565284922,0.998446710671293,22500,2274,1309479.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.1306849315065
2020-04-15,BAS,1,2,12,1.7792029977570234e-6,561897.5420598354,38,561750.4127205629,0.9994680183036706,5037,320,562049.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,488.37446575342466
2020-04-15,BZ,40,9,32,7.544303327969104e-5,530261.2376880929,425,528200.3752775213,0.9962259622601835,25370,2224,530201.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,2932.725753424658
2020-04-15,CAL,15,3,11,7.714872906342499e-6,1943770.4385363355,81,1943397.4494811445,0.9995376219504799,19662,971,1944296.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,2035.823835616438
2020-04-15,CAM,38,18,86,6.559434101944893e-6,5791678.835729468,442,5789653.675428187,0.9993908357119536,39534,3807,5793182.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.47723287671
2020-04-15,EMR,277,83,325,6.224212795366159e-5,4451780.370161383,4664,4432120.983224974,0.9959012322887988,106149,21029,4450361.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,15360.197260273973
2020-04-15,FVG,24,6,24,1.978102618033859e-5,1213122.646764972,938,1210951.8701692268,0.9980779436228104,33800,2544,1213283.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,3578.5689315068503
2020-04-15,LAZ,121,11,196,2.0611778448078384e-5,5868935.26800769,874,5865508.87604404,0.999161730894686,75584,5232,5870429.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,57014.95758904109
2020-04-15,LIG,128,14,120,8.27069475822232e-5,1547963.7439966726,1665,1542503.982981855,0.9966859067644592,25793,5936,1547632.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,18058.566164383563
2020-04-15,LOM,827,235,1074,8.241218977659218e-5,10043210.413632805,17855,9984147.258827126,0.9949400709212863,221968,62153,10034923.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,67647.1644109589
2020-04-15,MAR,77,18,106,5.057933119234814e-5,1522638.528458925,1660,1517603.9760116576,0.9968752483314026,30329,5503,1522360.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,4072.072219178083
2020-04-15,MOL,6,0,4,1.9661275756689215e-5,305089.5343529326,42,304920.3967129479,0.9991873339353902,2855,263,305168.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,877.7906849315066
2020-04-15,PIE,539,88,366,1.2395904819223372e-4,4348887.260827507,3019,4331996.218298283,0.9962711094482581,75664,18229,4348210.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,20831.778904109586
2020-04-15,PUG,66,10,73,1.640546898006588e-5,4022099.240727069,323,4020152.660187401,0.9992801479065716,34518,3184,4023048.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,5463.292273972603
2020-04-15,SAR,23,3,26,1.404853160826013e-5,1636761.2230970757,208,1636103.7810821356,0.9993415514315781,12395,1161,1637181.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2134.101863013698
2020-04-15,SIC,34,6,49,6.810056744964199e-6,4991261.667398792,273,4990262.254650421,0.9995285037183045,39867,2535,4992616.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,3548.320630136986
2020-04-15,TN,79,8,48,1.462929638022012e-4,540164.1167189749,798,537110.3009799281,0.9946260483423546,19535,3220,540012.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,1405.8558356164385
2020-04-15,TOS,139,18,216,3.732752675334188e-5,3723203.997138919,693,3716683.4599445574,0.9980906567250629,86348,7666,3723793.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,33531.97191780822
2020-04-15,UMB,1,1,37,1.1354480333154493e-6,880492.7266555905,686,879441.6147589,0.998560251893756,20258,1322,880709.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4218.38312328767
2020-04-15,VDA,11,3,11,8.774259299961719e-5,125449.11252972051,289,124529.70759260548,0.9933235863326655,3894,958,125366.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,1174.6709589041097
2020-04-15,VEN,192,34,219,3.920004410808634e-5,4897386.966246869,2895,4884269.672465217,0.9972061801897133,216344,14624,4897953.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,18383.73945205479
