"ITTER107","Territory","TIPO_DATO7","Air Transport Indicators","ARRIVO_PARTENZA","Arriving-Departing","AEROPORTI","Airports","SERVIZIO_AEREO_TIPO","Air service type","ISO","Nationality of the vector","ISO_OD","Origin / Destination","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",6235,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",717,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",1329,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",40465,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",2105,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",48748,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",8340,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",717,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",1329,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",2998568,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",3073263,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",3063,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",1989,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",25556,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",30341,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",3024124,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",3103604,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",3063,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",1989,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",4231527,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",4576366,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",4563,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",4312,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",292376,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",342378,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",21,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",4523903,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",768614,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",1279386,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",1003558,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",1472345,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",4918744,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",1368837,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",863333,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",1107547,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",1579027,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",864609,,
"IT","Italy","PASS","passengers carried","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",1466221,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","CTA","Catania-Fontanarossa airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",4563,,
