date,code,deaths,incidenceRate,populationBaseline,recovered,susceptiblePopulation,susceptibleRate,tested,testedPositive,totalPopulation,region,touristArrivals,broadbandAccess,dischargeRateDiabetes,dischargeRateHypertension,dischargeRateCancer,dischargeRateChd,dischargeRateTB,availableBeds,riskOfPovertyOrSocialExclusion,medianAge,populationDensity,railTravelers
2020-04-04,VDA,12,2.312728780713437e-4,125436,17,124727,0.9946886987311891,168,29,125393,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-687003
2020-04-04,VEN,35,7.350261393670813e-5,4897611,93,4887600,0.9979204885473739,6799,360,4897785,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-13850834
2020-04-05,ABR,5,5.727696160228863e-5,1309385,6,1307882,0.9988200945909929,761,75,1309427,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1389127
2020-04-05,BAS,2,2.491103202846975e-5,561933,2,561735,0.9995284697508897,166,14,562000,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-289108
2020-04-05,BZ,12,9.807397795598741e-5,530290,15,528726,0.9971973474761039,678,52,530212,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1727889
2020-04-05,CAL,7,2.777616321685005e-5,1943849,3,1943374,0.9996198780626435,763,54,1944113,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-29474243
2020-04-05,CAM,3,2.2787387802325626e-5,5791907,4,5789907,0.9995216374878769,1605,132,5792678,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-11247471
2020-04-05,EMR,74,1.2335299042250534e-4,4451973,161,4435622,0.996625205981519,2911,549,4450642,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1828674
2020-04-05,FVG,9,5.1103800886403666e-5,1213171,26,1211323,0.9984388613084056,526,62,1213217,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-39376973
2020-04-05,LAZ,7,2.0954288985199116e-5,5869179,36,5866262,0.9993768228527816,34,123,5869920,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-10458465
2020-04-05,LIG,14,1.5894296467395692e-4,1548041,33,1543832,0.997484695278554,960,246,1547725,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-51581369
2020-04-05,LOM,249,1.3321552179035285e-4,10043627,184,9994981,0.9958762970827694,8107,1337,10036368,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2555800
2020-04-05,MAR,25,8.079603140403796e-5,1522711,17,1518487,0.9974611653546618,780,123,1522352,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-372509
2020-04-05,MOL,2,5.898950969885855e-5,305112,0,304928,0.9993085118585301,0,18,305139,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-11232509
2020-04-05,PIE,40,1.5016289109327094e-4,4349059,129,4337419,0.9974263046292253,1358,653,4348611,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1777948
2020-04-05,PUG,9,1.9141172861694832e-5,4022284,19,4020607,0.999469267479744,1103,77,4022742,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-882373
2020-04-05,SAR,2,2.0158162162030087e-5,1636817,5,1636190,0.9994722226633941,368,33,1637054,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-3636804
2020-04-05,SIC,5,1.2419451344696063e-5,4991485,9,4990291,0.9996238108124945,2008,62,4992169,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-998179
2020-04-05,TN,7,1.2035744308944595e-4,540195,16,537990,0.996170781656785,613,65,540058,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-2737826
2020-04-05,TOS,18,4.726554076209776e-5,3723368,27,3718121,0.9985170436585892,3120,176,3723643,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-18750109
2020-04-05,UMB,2,3.2930969873840316e-5,880513,56,879434,0.9986418813803755,639,29,880630,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-1773532
2020-04-05,VDA,9,2.711669750526383e-4,125435,9,124693,0.9944889300070184,116,34,125384,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-720515
2020-04-05,VEN,24,8.207832109406726e-5,4897591,62,4887198,0.9978433002345357,7621,402,4897761,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-14685222
2020-04-06,ABR,11,1.3746586264411004e-5,1309380,2,1307864,0.998814738784313,600,18,1309416,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1264262
2020-04-06,BAS,0,1.601423487544484e-5,561931,1,561726,0.9995124555160142,130,9,562000,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-261242
2020-04-06,BZ,6,1.4711263169409625e-4,530288,38,528648,0.9970615194848794,1102,78,530206,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1565264
2020-04-06,CAL,2,1.1316226285433291e-5,1943841,4,1943352,0.9996095901931525,556,22,1944111,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-26526819
2020-04-06,CAM,15,1.69179529346002e-5,5791883,6,5789809,0.999507307778823,1387,98,5792663,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-10224974
2020-04-06,EMR,57,1.0493002605275486e-4,4451955,196,4435155,0.9965330400385567,2177,467,4450585,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1597463
2020-04-06,FVG,4,4.5334166382984684e-5,1213166,18,1211268,0.9983968190251835,620,55,1213213,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-34632759
2020-04-06,LAZ,10,2.5724414854742237e-5,5869155,27,5866111,0.9993528009799129,2812,151,5869910,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-9737191
2020-04-06,LIG,39,6.461258937536425e-5,1548035,37,1543732,0.9974452182160981,486,100,1547686,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-45440730
2020-04-06,LOM,297,1.0751219276946128e-4,10043586,437,9993902,0.9957982561103842,5005,1079,10036071,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2410584
2020-04-06,MAR,13,9.853258702562307e-5,1522705,9,1518337,0.9973711505781564,667,150,1522339,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-319919
2020-04-06,MOL,0,0,305111,0,304928,0.9993085118585301,42,0,305139,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-9707107
2020-04-06,PIE,83,1.2923913563394325e-4,4349041,111,4336857,0.9973161032882851,2584,562,4348528,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1610612
2020-04-06,PUG,13,3.1570607913185304e-5,4022268,21,4020480,0.9994409267937263,1979,127,4022729,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-812184
2020-04-06,SAR,4,9.162823371308145e-6,1636810,7,1636175,0.999465501970007,364,15,1637050,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-3227663
2020-04-06,SIC,7,1.0416328636771001e-5,4991465,4,4990239,0.9996147961544517,1560,52,4992162,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-897239
2020-04-06,TN,13,1.1665694525456213e-4,540193,7,537927,0.9960781046023942,654,63,540045,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-2480148
2020-04-06,TOS,25,4.1357625835947726e-5,3723353,13,3717967,0.9984823899766303,1843,154,3723618,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-16517953
2020-04-06,UMB,1,1.5897727646943266e-5,880509,39,879420,0.998627117662489,125,14,880629,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-1529672
2020-04-06,VDA,5,1.8344379840324137e-4,125434,27,124670,0.994345145518787,200,23,125379,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-645113
2020-04-06,VEN,31,7.391179178925747e-5,4897571,18,4886836,0.9977757042548283,5378,362,4897730,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-13016447
2020-04-07,ABR,3,5.956867695677376e-5,1309375,9,1307786,0.9987574584947606,706,78,1309413,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1248654
2020-04-07,BAS,1,7.117450386922396e-6,561929,0,561722,0.9995071165607057,99,4,561999,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-257759
2020-04-07,BZ,10,1.6786245086722646e-4,530286,38,528559,0.9969124625610152,936,89,530196,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1544936
2020-04-07,CAL,2,8.229991219628118e-6,1943833,3,1943336,0.9996023885492017,439,16,1944109,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-26199327
2020-04-07,CAM,12,1.5536927738266986e-5,5791859,11,5789719,0.9994938414207933,1253,90,5792651,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-10097162
2020-04-07,EMR,72,6.0442470339936095e-5,4451937,200,4434886,0.9964887193903265,3028,269,4450513,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1576443
2020-04-07,FVG,6,4.121308235115689e-5,1213161,61,1211218,0.998360543584071,1264,50,1213207,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-34158338
2020-04-07,LAZ,9,2.0102553688724903e-5,5869131,44,5865993,0.9993342306795293,1404,118,5869901,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-9737191
2020-04-07,LIG,25,1.343963568249119e-4,1548029,88,1543524,0.9973269339991122,1046,208,1547661,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-46054794
2020-04-07,LOM,282,7.881791855129677e-5,10043545,635,9993111,0.9957474195601362,4342,791,10035789,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2410584
2020-04-07,MAR,18,6.30616013311253e-5,1522699,46,1518241,0.9973198819434271,700,96,1522321,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-319919
2020-04-07,MOL,0,0,305110,2,304928,0.9993085118585301,35,0,305139,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-9707107
2020-04-07,PIE,68,9.635595130230013e-5,4349023,192,4336438,0.9972353430869779,2998,419,4348460,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1610612
2020-04-07,PUG,14,1.7401183031857836e-5,4022252,34,4020410,0.9994270039015938,1090,70,4022715,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-802157
2020-04-07,SAR,5,7.941137842881534e-6,1636803,6,1636162,0.9994606134834412,159,13,1637045,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-3227663
2020-04-07,SIC,2,1.0216018717348802e-5,4991445,5,4990188,0.9996049806095958,1393,51,4992160,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-886024
2020-04-07,TN,14,2.370234301364181e-4,540191,62,537799,0.9958669039369962,900,128,540031,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-2447938
2020-04-07,TOS,19,4.619186974752115e-5,3723338,27,3717795,0.9984412929534034,3802,172,3723599,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-16517953
2020-04-07,UMB,5,1.1355584222097058e-5,880505,31,879410,0.9986214320754374,701,10,880624,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-1507502
2020-04-07,VDA,4,2.3928215353938184e-4,125433,0,124640,0.9941375872382852,164,30,125375,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-628357
2020-04-07,VEN,33,6.880784989353159e-5,4897551,61,4886499,0.997713619278612,7254,337,4897697,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-13016447
2020-04-08,ABR,7,4.582230415929055e-5,1309370,10,1307726,0.9987169754835399,942,60,1309406,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1248654
2020-04-08,BAS,0,1.0676175580383595e-5,561927,1,561716,0.9994964403851252,136,6,561999,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-250792
2020-04-08,BZ,9,4.5267047287089275e-5,530284,35,528535,0.9968841182450721,1104,24,530187,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1544936
2020-04-08,CAL,0,1.337373573189569e-5,1943825,4,1943310,0.9995890148134698,905,26,1944109,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-25871836
2020-04-08,CAM,5,2.071592153223242e-5,5791835,21,5789599,0.9994739882257607,2005,120,5792646,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-9969350
2020-04-08,EMR,54,9.1900633170646e-5,4451919,293,4434477,0.9964089097326815,3176,409,4450459,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1576443
2020-04-08,FVG,5,5.357722786477437e-5,1213156,24,1211153,0.9983110809246935,1262,65,1213202,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-34632759
2020-04-08,LAZ,6,1.9932213438230155e-5,5869107,28,5865876,0.9993153199503568,6239,117,5869895,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-9737191
2020-04-08,LIG,34,9.627642836419887e-5,1548023,82,1543375,0.9972525679637277,942,149,1547627,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-46054794
2020-04-08,LOM,238,1.0851422109259372e-4,10043504,649,9992022,0.9956625201745275,8226,1089,10035551,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2410584
2020-04-08,MAR,22,9.787827489868941e-5,1522693,303,1518092,0.9972364167617531,913,149,1522299,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-315537
2020-04-08,MOL,0,6.554389966539839e-6,305109,6,304926,0.9993019574685635,421,2,305139,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-9291088
2020-04-08,PIE,59,1.2418357920532168e-4,4349005,196,4335898,0.9971246902022146,4374,540,4348401,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1610612
2020-04-08,PUG,10,2.9830673638758e-5,4022236,9,4020290,0.99939965769302,1344,120,4022705,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-802157
2020-04-08,SAR,7,2.4434374767109866e-5,1636796,14,1636122,0.9994404528178332,813,40,1637038,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-3182203
2020-04-08,SIC,8,1.241949363721297e-5,4991425,20,4990126,0.999594162998242,2581,62,4992152,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-874808
2020-04-08,TN,11,2.3332469167808599e-4,540189,65,537673,0.9956538646716788,1228,126,540020,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-2447938
2020-04-08,TOS,23,5.532316246532903e-5,3723323,53,3717589,0.9983921370209713,4334,206,3723576,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-16517953
2020-04-08,UMB,1,2.952455250430661e-5,880501,48,879384,0.9985930415171986,831,26,880623,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-1485333
2020-04-08,VDA,2,1.1964298533177e-4,125432,0,124625,0.9940338031314557,199,15,125373,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-603222
2020-04-08,VEN,41,9.902696310234937e-5,4897531,238,4886014,0.9976229445269329,9705,485,4897656,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-13016447
2020-04-09,ABR,15,5.498739490343221e-5,1309365,25,1307654,0.9986734290979546,1001,72,1309391,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1233045
2020-04-09,BAS,1,1.0676194577204901e-5,561925,0,561710,0.9994875426602942,178,6,561998,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-250792
2020-04-09,BZ,4,1.282576016205725e-4,530282,7,528467,0.9967633817002809,1010,68,530183,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1544936
2020-04-09,CAL,1,7.715620737119542e-6,1943817,4,1943295,0.9995818133560481,721,15,1944108,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-25216852
2020-04-09,CAM,6,1.3120097226825765e-5,5791811,56,5789523,0.9994619033808418,1880,76,5792640,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-9969350
2020-04-09,EMR,82,9.954212867808727e-5,4451901,213,4434034,0.9963277268420181,3348,443,4450377,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1576443
2020-04-09,FVG,2,6.676557863501484e-5,1213151,104,1211072,0.9982459610946258,1407,81,1213200,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-34158338
2020-04-09,LAZ,9,2.7768852751143718e-5,5869083,70,5865713,0.9992890832973588,2994,163,5869886,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-9737191
2020-04-09,LIG,28,7.366249267413588e-5,1548017,78,1543261,0.9971969483050842,925,114,1547599,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-45440730
2020-04-09,LOM,300,1.3831243483595975e-4,10043463,559,9990634,0.9955539726908674,9396,1388,10035251,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2410584
2020-04-09,MAR,17,6.30632169335248e-5,1522687,240,1517996,0.997184490127322,662,96,1522282,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-319919
2020-04-09,MOL,0,2.6217559866159357e-5,305108,0,304918,0.9992757399086973,67,8,305139,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-9429761
2020-04-09,PIE,76,1.4695313712751463e-4,4348987,216,4335259,0.9969951648048386,4312,639,4348325,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1610612
2020-04-09,PUG,6,2.0384324057057213e-5,4022220,13,4020208,0.9993807640094374,1595,82,4022699,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-802157
2020-04-09,SAR,5,3.115392298139378e-5,1636789,10,1636071,0.999412351491998,425,51,1637033,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-3182203
2020-04-09,SIC,5,1.4622966831705877e-5,4991405,19,4990053,0.9995805411980055,1304,73,4992147,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-874808
2020-04-09,TN,13,1.9629375174766252e-4,540187,55,537567,0.9954815400541104,1080,106,540007,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-2447938
2020-04-09,TOS,16,4.646091374920775e-5,3723308,11,3717416,0.9983499661614155,4476,173,3723560,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-16294738
2020-04-09,UMB,1,1.0220049010812812e-5,880497,39,879375,0.9985839554315018,1065,9,880622,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-1485333
2020-04-09,VDA,3,1.4357501794687725e-4,125431,12,124607,0.9939140145170295,189,18,125370,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-619978
2020-04-09,VEN,20,1.0678621277693973e-4,4897511,225,4885491,0.9975202322099886,8209,523,4897636,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-13016447
2020-04-10,ABR,4,6.338844054507949e-5,1309360,10,1307571,0.9986130914695197,1241,83,1309387,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1264262
2020-04-10,BAS,0,8.896828814337417e-6,561923,1,561705,0.9994786458314798,222,5,561998,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-247309
2020-04-10,BZ,4,9.80800823872692e-5,530280,0,528415,0.9966728218205549,991,52,530179,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1585592
2020-04-10,CAL,4,1.3888145901659582e-5,1943809,2,1943268,0.9995699818528226,939,27,1944104,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-26199327
2020-04-10,CAM,4,1.6918031790708066e-5,5791787,4,5789425,0.9994456755093881,2081,98,5792636,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-10097162
2020-04-10,EMR,81,1.0134157368408753e-4,4451883,278,4433583,0.9962445194656715,4169,451,4450296,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1597463
2020-04-10,FVG,8,4.121359191290414e-5,1213146,34,1211022,0.99821133011098,1892,50,1213192,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-34158338
2020-04-10,LAZ,10,2.6235647908064838e-5,5869059,43,5865559,0.9992645500518239,3662,154,5869876,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-9616979
2020-04-10,LIG,27,1.1049566676057722e-4,1548011,96,1543090,0.9971038504185912,1068,171,1547572,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-44826666
2020-04-10,LOM,216,1.241649879646658e-4,10043422,574,9989388,0.9954512365925978,9372,1246,10035035,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2381540
2020-04-10,MAR,13,8.474192143438511e-5,1522681,201,1517867,0.9971082640453166,776,129,1522269,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-319919
2020-04-10,MOL,0,2.9494754849429276e-5,305107,5,304909,0.999246245153848,0,9,305139,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-9291088
2020-04-10,PIE,78,1.1268909056914201e-4,4348969,172,4334769,0.996900360076141,4650,490,4348247,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1589695
2020-04-10,PUG,13,2.3118881264906086e-5,4022204,45,4020115,0.9993608747985798,1724,93,4022686,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-812184
2020-04-10,SAR,5,2.2601934725612513e-5,1636782,32,1636034,0.9993928020779119,526,37,1637028,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-3136743
2020-04-10,SIC,10,1.4022051077524514e-5,4991385,35,4989983,0.999568521456843,2414,70,4992137,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-886024
2020-04-10,TN,7,2e-4,540185,85,537459,0.9952944444444445,643,108,540000,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-2512358
2020-04-10,TOS,46,4.6998614749400703e-5,3723293,10,3717241,0.9983153010838687,6540,175,3723514,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-16294738
2020-04-10,UMB,1,4.542249162806701e-6,880493,43,879371,0.9985805471366229,1155,4,880621,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-1485333
2020-04-10,VDA,2,8.774168846914683e-5,125430,16,124596,0.9938421287728926,186,11,125368,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-619978
2020-04-10,VEN,37,9.96406606584165e-5,4897491,253,4885003,0.9974281275375955,9244,488,4897599,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-13183324
2020-04-11,ABR,8,8.095440663092962e-5,1309355,9,1307465,0.9985382383557396,1353,106,1309379,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-1311086
2020-04-11,BAS,2,7.117488380700218e-6,561921,0,561701,0.9994750852319234,354,4,561996,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-261242
2020-04-11,BZ,9,3.7723748986174246e-6,530278,0,528413,0.9966859686515646,1320,2,530170,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1626248
2020-04-11,CAL,1,7.2012645420535845e-6,1943801,7,1943254,0.9995632947431283,856,14,1944103,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-26854310
